msx-conf get 
msx-conf getTrimmed zookeeper.session.timeout
msx-conf getTrimmed zookeeper.session.timeout.localHBaseCluster
msx-conf get zookeeper.dump.connection.timeout
msx-conf get zookeeper.keep-alive.time
msx-conf get zookeeper.recovery.retry
msx-conf get zookeeper.recovery.retry.intervalmill
msx-conf get zookeeper.recovery.retry.maxsleeptime
msx-conf get zookeeper.session.timeout
msx-conf get zookeeper.session.timeout.localHBaseCluster
msx-conf get zookeeper.znode.backup.masters
msx-conf get zookeeper.znode.balancer
msx-conf get zookeeper.znode.clusterId
msx-conf get zookeeper.znode.draining.rs
msx-conf get zookeeper.znode.master
msx-conf get zookeeper.znode.masterMaintenance
msx-conf get zookeeper.znode.metaserver
msx-conf get zookeeper.znode.namespace
msx-conf get zookeeper.znode.parent
msx-conf get zookeeper.znode.quota.rpc.throttle
msx-conf get zookeeper.znode.regionNormalizer
msx-conf get zookeeper.znode.replication
msx-conf get zookeeper.znode.replication.hfile.refs
msx-conf get zookeeper.znode.replication.peers
msx-conf get zookeeper.znode.replication.peers.state
msx-conf get zookeeper.znode.replication.regions
msx-conf get zookeeper.znode.replication.rs
msx-conf get zookeeper.znode.rs
msx-conf get zookeeper.znode.splitlog
msx-conf get zookeeper.znode.state
msx-conf get zookeeper.znode.switch
msx-conf get zookeeper.znode.switch.merge
msx-conf get zookeeper.znode.switch.split
msx-conf get zookeeper.znode.tableEnableDisable
